,Name
18129,Urza's Miter
18130,Urza's Power Plant
18131,Urza's Rage
18132,Urza's Ruinous Blast
18133,Urza's Science Fair Project
18134,Urza's Tome
18135,Urza's Tower
18136,Uthden Troll
18137,Utopia Mycon
18138,Utopia Sprawl
18139,Utopia Tree
18140,Utopia Vow
18141,Utter End
18142,Utvara Hellkite
18143,Utvara Scalper
18144,"Uyo, Silent Prophet"
18145,Vacuumelt
18146,Vaevictis Asmadi
18147,"Vaevictis Asmadi, the Dire"
18148,Vagrant Plowbeasts
18149,Valakut Fireboar
18150,Valakut Invoker
18151,Valakut Predator
18152,"Valakut, the Molten Pinnacle"
18153,"Valduk, Keeper of the Flame"
18154,Valeron Outlander
18155,Valeron Wardens
18156,Valiant Changeling
18157,Valiant Guard
18158,Valiant Knight
18159,Valley Dasher
18160,Valley Rannet
18161,Valleymaker
18162,XXValor (Valor)
18163,Valor in Akros
18164,Valor Made Real
18165,Valorous Charge
18166,Valorous Stance
18167,Vampire Aristocrat
18168,Vampire Bats
18169,Vampire Champion
18170,Vampire Charmseeker
18171,Vampire Cutthroat
18172,Vampire Envoy
18173,Vampire Hexmage
18174,Vampire Hounds
18175,Vampire Interloper
18176,Vampire Lacerator
18177,Vampire Neonate
18178,Vampire Nighthawk
18179,Vampire Noble
18180,Vampire Nocturnus
18181,Vampire of the Dire Moon
18182,Vampire Opportunist
18183,Vampire Outcasts
18184,Vampire Revenant
18185,Vampire Sovereign
18186,Vampire Warlord
18187,Vampire's Bite
18188,Vampire's Zeal
18189,Vampiric Dragon
18190,Vampiric Embrace
18191,Vampiric Feast
18192,Vampiric Fury
18193,Vampiric Link
18194,Vampiric Rites
18195,Vampiric Sliver
18196,Vampiric Spirit
18197,Vampiric Touch
18198,Vampiric Tutor
18199,Vampirism
18200,Vance's Blasting Cannons
18201,Vandalblast
18202,Vandalize
18203,Vanguard of Brimaz
18204,Vanguard's Shield
18205,Vanish into Memory
18206,Vanishing
18207,Vanishment
18208,Vanquish
18209,Vanquish the Foul
18210,Vanquish the Weak
18211,Vanquisher's Banner
18212,Vapor Snag
18213,Vapor Snare
18214,Vaporkin
18215,Vaporous Djinn
18216,"Varchild, Betrayer of Kjeldor"
18217,Varchild's Crusader
18218,Varchild's War-Riders
18219,"Varina, Lich Queen"
18220,"Varolz, the Scar-Striped"
18221,Vassal Soul
18222,Vassal's Duty
18223,Vastwood Animist
18224,Vastwood Gorger
18225,Vastwood Hydra
18226,Vastwood Zendikon
18227,Vault of Catlacan
18228,Vault of the Archangel
18229,Vault of Whispers
18230,Vault Skirge
18231,Vault Skyward
18232,Vaultbreaker
18233,Vebulid
18234,Vec Townships
18235,Vectis Agents
18236,Vectis Dominator
18237,Vectis Silencers
18238,Vector Asp
18239,Vedalken Æthermage (Vedalken Aethermage)
18240,Vedalken Anatomist
18241,Vedalken Archmage
18242,Vedalken Blademaster
18243,Vedalken Certarch
18244,Vedalken Dismisser
18245,Vedalken Engineer
18246,Vedalken Entrancer
18247,Vedalken Ghoul
18248,Vedalken Heretic
18249,Vedalken Humiliator
18250,Vedalken Infuser
18251,Vedalken Mastermind
18252,Vedalken Mesmerist
18253,Vedalken Orrery
18254,Vedalken Outlander
18255,Vedalken Plotter
18256,Vedalken Shackles
18257,Veil of Birds
18258,Veil of Secrecy
18259,Veil of Summer
18260,Veilborn Ghoul
18261,Veiled Apparition
18262,Veiled Crocodile
18263,Veiled Sentry
18264,Veiled Serpent
18265,Veiled Shade
18266,Veiling Oddity
18267,Veilstone Amulet
18268,Vein Drinker
18269,Veinfire Borderpost
18270,Vela the Night-Clad
18271,Veldrane of Sengir
18272,Veldt
18273,Venarian Glimmer
18274,Venarian Gold
18275,Vendetta
18276,Vendilion Clique
18277,Venerable Kumo
18278,Venerable Lammasu
18279,Venerable Monk
18280,Venerated Loxodon
18281,Venerated Teacher
18282,Vengeance
18283,Vengeant Vampire
18284,Vengeful Archon
18285,Vengeful Dead
18286,Vengeful Devil
18287,Vengeful Dreams
18288,Vengeful Firebrand
18289,Vengeful Pharaoh
18290,Vengeful Rebel
18291,Vengeful Rebirth
18292,Vengeful Vampire
18293,Vengeful Warchief
18294,Vengevine
18295,Venom
18296,Venom Sliver
18297,Venomous Breath
18298,Venomous Changeling
18299,Venomous Dragonfly
18300,Venomous Fangs
18301,Venomous Vines
18302,Venomspout Brackus
18303,"Venser, Shaper Savant"
18304,"Venser, the Sojourner"
18305,Venser's Diffusion
18306,Venser's Journal
18307,Venser's Sliver
18308,Vent Sentinel
18309,Ventifact Bottle
18310,Verdant Automaton
18311,Verdant Catacombs
18312,Verdant Confluence
18313,Verdant Crescendo
18314,Verdant Eidolon
18315,Verdant Embrace
18316,Verdant Field
18317,Verdant Force
18318,Verdant Haven
18319,Verdant Rebirth
18320,Verdant Succession
18321,Verdant Sun's Avatar
18322,Verdant Touch
18323,Verdeloth the Ancient
18324,Verdigris
18325,Verduran Emissary
18326,Verduran Enchantress
18327,Verdurous Gearhulk
18328,Verity Circle
18329,Verix Bladewing
18330,Vermiculos
18331,Vernadi Shieldmate
18332,Vernal Bloom
18333,Vernal Equinox
18334,Vertigo
18335,Vertigo Spawn
18336,Very Cryptic Command (Very Cryptic Command (a))
18337,Very Cryptic Command (Very Cryptic Command (b))
18338,Very Cryptic Command (Very Cryptic Command (c))
18339,Very Cryptic Command (Very Cryptic Command (d))
18340,Very Cryptic Command (Very Cryptic Command (e))
18341,Very Cryptic Command (Very Cryptic Command (f))
18342,Vesper Ghoul
18343,Vesperlark
18344,Vessel of Endless Rest
18345,Vessel of Ephemera
18346,Vessel of Malignity
18347,Vessel of Nascency
18348,Vessel of Paramnesia
18349,Vessel of Volatility
18350,Vestige of Emrakul
18351,Vesuva
18352,Vesuvan Doppelganger
18353,Vesuvan Shapeshifter
18354,Veteran Armorer
18355,Veteran Armorsmith
18356,Veteran Bodyguard
18357,Veteran Brawlers
18358,Veteran Cathar
18359,Veteran Cavalier
18360,Veteran Explorer
18361,Veteran Motorist
18362,Veteran of the Depths
18363,Veteran Swordsmith
18364,Veteran Warleader
18365,Veteran's Armaments
18366,Veteran's Reflexes
18367,Veteran's Sidearm
18368,Veteran's Voice
18369,Vex
18370,Vexing Arcanix
18371,Vexing Beetle
18372,Vexing Devil
18373,Vexing Scuttler
18374,Vexing Shusher
18375,Vexing Sphinx
18376,Vhati il-Dal
18377,Vial of Dragonfire
18378,Vial of Poison
18379,Vial Smasher the Fierce
18380,Viashino Bey
18381,Viashino Bladescout
18382,Viashino Cutthroat
18383,Viashino Fangtail
18384,Viashino Firstblade
18385,Viashino Grappler
18386,Viashino Heretic
18387,Viashino Outrider
18388,Viashino Pyromancer
18389,Viashino Racketeer
18390,Viashino Runner
18391,Viashino Sandscout
18392,Viashino Sandsprinter
18393,Viashino Sandstalker
18394,Viashino Sandswimmer
18395,Viashino Shanktail
18396,Viashino Skeleton
18397,Viashino Slasher
18398,Viashino Slaughtermaster
18399,Viashino Spearhunter
18400,Viashino Warrior
18401,Viashino Weaponsmith
18402,Viashivan Dragon
18403,Vibrating Sphere
18404,Vicious Betrayal
18405,Vicious Conquistador
18406,Vicious Hunger
18407,Vicious Kavu
18408,Vicious Offering
18409,Vicious Rumors
18410,Vicious Shadows
18411,Victim of Night
18412,Victimize
18413,Victorious Destruction
18414,Onward // Victory (Victory)
18415,Victory Chimes
18416,Victory's Herald
18417,Victual Sliver
18418,View from Above
18419,Vigean Graftmage
18420,Vigean Hydropon
18421,Vigean Intuition
18422,Vigil for the Lost
18423,Vigilance
18424,Vigilant Baloth
18425,Vigilant Drake
18426,Vigilant Martyr
18427,Vigilant Sentry
18428,Vigilante Justice
18429,Vigor
18430,Vigor Mortis
18431,Vigorous Charge
18432,Vigorspore Wurm
18433,Vildin-Pack Alpha
18434,Vildin-Pack Outcast
18435,Vile Aggregate
18436,Vile Bile
18437,Vile Consumption
18438,Vile Deacon
18439,Vile Manifestation
18440,Vile Rebirth
18441,Vile Redeemer
18442,Vile Requiem
18443,"Vilis, Broker of Blood"
18444,Village Bell-Ringer
18445,Village Cannibals
18446,Village Elder
18447,Village Ironsmith
18448,Village Messenger
18449,Village Survivors
18450,Villagers of Estwald
18451,Villainous Ogre
18452,Villainous Wealth
18453,Vindicate
18454,Vindictive Lich
18455,Vindictive Mob
18456,Vindictive Vampire
18457,Vine Dryad
18458,Vine Kami
18459,Vine Mare
18460,Vine Snare
18461,Vine Trellis
18462,Vinelasher Kudzu
18463,Vines of the Recluse
18464,Vines of Vastwood
18465,Vineshaper Mystic
18466,Vineweft
18467,Vintara Elephant
18468,Vintara Snapper
18469,Violent Eruption
18470,Violent Impact
18471,Violent Outburst
18472,Violent Ultimatum
18473,Violet Pall
18474,Viper's Kiss
18475,Viral Drake
18476,Viridescent Wisps
18477,Viridian Acolyte
18478,Viridian Betrayers
18479,Viridian Claw
18480,Viridian Corrupter
18481,Viridian Emissary
18482,Viridian Harvest
18483,Viridian Joiner
18484,Viridian Longbow
18485,Viridian Lorebearers
18486,Viridian Revel
18487,Viridian Scout
18488,Viridian Shaman
18489,Viridian Zealot
18490,Virtue's Ruin
18491,Virtuous Charge
18492,Virtus the Veiled
18493,Virtus's Maneuver
18494,Virulent Plague
18495,Virulent Sliver
18496,Virulent Swipe
18497,Virulent Wound
18498,Visage of Bolas
18499,Visara the Dreadful
18500,Viscera Dragger
18501,Viscera Seer
18502,Viscerid Armor
18503,Viscerid Deepwalker
18504,Viscerid Drone
18505,Viscid Lemures
18506,Viseling
18507,"Vish Kal, Blood Arbiter"
18508,Vision Charm
18509,Vision Skeins
18510,Visionary Augmenter
18511,Visions
18512,Visions of Beyond
18513,Visions of Brutality
18514,Vital Splicer
18515,Vital Surge
18516,Vitality Charm
18517,Vitalize
18518,Vitalizing Cascade
18519,Vitalizing Wind
18520,Vitaspore Thallid
18521,Vithian Renegades
18522,Vithian Stinger
18523,Vitu-Ghazi Guildmage
18524,"Vitu-Ghazi, the City-Tree"
18525,Vivid Crag
18526,Vivid Creek
18527,Vivid Flying Fish
18528,Vivid Grove
18529,Vivid Marsh
18530,Vivid Meadow
18531,Vivid Revival
18532,Vivien of the Arkbow
18533,Vivien Reid
18534,"Vivien, Arkbow Ranger"
18535,"Vivien, Champion of the Wilds"
18536,"Vivien, Nature's Avenger"
18537,Vivien's Arkbow
18538,Vivien's Crocodile
18539,Vivien's Grizzly
18540,Vivien's Invocation
18541,Vivien's Jaguar
18542,Vivify
18543,Vivisection
18544,Vizier of Deferment
18545,Vizier of Many Faces
18546,Vizier of Remedies
18547,Vizier of the Anointed
18548,Vizier of the Menagerie
18549,Vizier of the Scorpion
18550,Vizier of the True
18551,Vizier of Tumbling Sands
18552,Vizkopa Confessor
18553,Vizkopa Guildmage
18554,Vizkopa Vampire
18555,Vizzerdrix
18556,Vodalian Arcanist
18557,Vodalian Hypnotist
18558,Vodalian Illusionist
18559,Vodalian Knights
18560,Vodalian Mage
18561,Vodalian Merchant
18562,Vodalian Mystic
18563,Vodalian Serpent
18564,Vodalian Soldiers
18565,Vodalian War Machine
18566,Vodalian Zombie
18567,Voice of All
18568,Voice of Duty
18569,Voice of Grace
18570,Voice of Law
18571,Voice of Reason
18572,Voice of Resurgence
18573,Voice of the Provinces
18574,Voice of the Woods
18575,Voice of Truth
18576,Voiceless Spirit
18577,Voices from the Void
18578,Void
18579,Void Attendant
18580,Void Grafter
18581,Void Maw
18582,Void Shatter
18583,Void Snare
18584,Void Squall
18585,Void Stalker
18586,Void Winnower
18587,Voidmage Apprentice
18588,Voidmage Husher
18589,Voidmage Prodigy
18590,Voidslime
18591,Voidstone Gargoyle
18592,Voidwalk
18593,Voidwielder
18594,Volatile Chimera
18595,Volatile Claws
18596,Volatile Rig
18597,Volcanic Awakening
18598,Volcanic Dragon
18599,Volcanic Eruption
18600,Volcanic Fallout
18601,Volcanic Geyser
18602,Volcanic Hammer
18603,Volcanic Island
18604,Volcanic Offering
18605,Volcanic Rambler
18606,Volcanic Rush
18607,Volcanic Spray
18608,Volcanic Strength
18609,Volcanic Submersion
18610,Volcanic Upheaval
18611,Volcanic Vision
18612,Volcanic Wind
18613,Volcano Hellion
18614,Volcano Imp
18615,Voldaren Duelist
18616,Voldaren Pariah
18617,Volition Reins
18618,Volley of Boulders
18619,Volley Veteran
18620,Volrath the Fallen
18621,Volrath's Curse
18622,Volrath's Dungeon
18623,Volrath's Gardens
18624,Volrath's Laboratory
18625,Volrath's Motion Sensor
18626,Volrath's Shapeshifter
18627,Volrath's Stronghold
18628,Volt Charge
18629,Voltaic Brawler
18630,Voltaic Construct
18631,Voltaic Key
18632,Voltaic Servant
18633,Volunteer Militia
18634,Volunteer Reserves
18635,"Vona, Butcher of Magan"
18636,Vona's Hunger
18637,Voodoo Doll
18638,Voracious Cobra
18639,Voracious Dragon
18640,Voracious Hatchling
18641,Voracious Hydra
18642,Voracious Null
18643,Voracious Reader
18644,Voracious Vacuum
18645,Voracious Vampire
18646,Voracious Wurm
18647,Vorapede
18648,Vorel of the Hull Clade
18649,"Vorinclex, Voice of Hunger"
18650,"Vorosh, the Hunter"
18651,Vorrac Battlehorns
18652,Vorstclaw
18653,Vortex Elemental
18654,Votary of the Conclave
18655,Vow of Duty
18656,Vow of Flight
18657,Vow of Lightning
18658,Vow of Malice
18659,Vow of Wildness
18660,Voyager Drake
18661,Voyager Staff
18662,Voyage's End
18663,Voyaging Satyr
18664,Vraska the Unseen
18665,"Vraska, Golgari Queen"
18666,"Vraska, Regal Gorgon"
18667,"Vraska, Relic Seeker"
18668,"Vraska, Scheming Gorgon"
18669,"Vraska, Swarm's Eminence"
18670,Vraska's Conquistador
18671,Vraska's Contempt
18672,Vraska's Finisher
18673,Vraska's Scorn
18674,Vraska's Stoneglare
18675,Vryn Wingmare
18676,Vug Lizard
18677,Vulpine Goliath
18678,Vulshok Battlegear
18679,Vulshok Battlemaster
18680,Vulshok Berserker
18681,Vulshok Gauntlets
18682,Vulshok Heartstoker
18683,Vulshok Morningstar
18684,Vulshok Refugee
18685,Vulshok Replica
18686,Vulshok Sorcerer
18687,Vulshok War Boar
18688,Vulturous Aven
18689,Vulturous Zombie
18690,Wail of the Nim
18691,Wailing Ghoul
18692,Waiting in the Weeds
18693,Wake of Destruction
18694,Wake of Vultures
18695,Wake the Dead
18696,Wake the Reflections
18697,Wake Thrasher
18698,Wakedancer
18699,Wakening Sun's Avatar
18700,Waker of the Wilds
18701,Wakeroot Elemental
18702,Wakestone Gargoyle
18703,Waking Nightmare
18704,Walk the Aeons
18705,Walk the Plank
18706,Walker of Secret Ways
18707,Walker of the Grove
18708,Walker of the Wastes
18709,Walking Archive
18710,Walking Atlas
18711,Walking Ballista
18712,Walking Corpse
18713,Walking Dead
18714,Walking Desecration
18715,Walking Dream
18716,Walking Sponge
18717,Walking Wall
18718,Wall of Air
18719,Wall of Blood
18720,Wall of Blossoms
18721,Wall of Bone
18722,Wall of Brambles
18723,Wall of Caltrops
18724,Wall of Corpses
18725,Wall of Deceit
18726,Wall of Denial
18727,Wall of Diffusion
18728,Wall of Distortion
18729,Wall of Dust
18730,Wall of Earth
18731,Wall of Essence
18732,Wall of Faith
18733,Wall of Fire
18734,Wall of Forgotten Pharaohs
18735,Wall of Fortune
18736,Wall of Frost
18737,Wall of Glare
18738,Wall of Granite
18739,Wall of Heat
18740,Wall of Hope
18741,Wall of Ice
18742,Wall of Junk
18743,Wall of Kelp
18744,Wall of Lava
18745,Wall of Light
18746,Wall of Limbs
18747,Wall of Lost Thoughts
18748,Wall of Mist
18749,Wall of Mulch
18750,Wall of Nets
18751,Wall of Omens
18752,Wall of One Thousand Cuts
18753,Wall of Opposition
18754,Wall of Pine Needles
18755,Wall of Putrid Flesh
18756,Wall of Razors
18757,Wall of Resistance
18758,Wall of Resurgence
18759,Wall of Reverence
18760,Wall of Roots
18761,Wall of Runes
18762,Wall of Shadows
18763,Wall of Shards
18764,Wall of Shields
18765,Wall of Souls
18766,Wall of Spears
18767,Wall of Stone
18768,Wall of Swords
18769,Wall of Tanglecord
18770,Wall of Tears
18771,Wall of Tombstones
18772,Wall of Torches
18773,Wall of Vapor
18774,Wall of Vines
18775,Wall of Vipers
18776,Wall of Water
18777,Wall of Wonder
18778,Wall of Wood
18779,Wallop
18780,Wand of Denial
18781,Wand of Ith
18782,Wand of the Elements
18783,Wand of Vertebrae
18784,Wander in Death
18785,Wanderbrine Rootcutters
18786,Wanderer's Strike
18787,Wanderer's Twig
18788,Wanderguard Sentry
18789,Wandering Champion
18790,Wandering Eye
18791,Wandering Fumarole
18792,Wandering Goblins
18793,Wandering Graybeard
18794,Wandering Mage
18795,Wandering Ones
18796,Wandering Stream
18797,Wandering Tombshell
18798,Wandering Wolf
18799,Wanderlust
18800,Wanderwine Hub
18801,Wanderwine Prophets
18802,Wax // Wane (Wane)
18803,Waning Wurm
18804,Wanted Scoundrels
18805,War Barge
18806,War Behemoth
18807,War Cadence
18808,War Chariot
18809,War Dance
18810,War Elemental
18811,War Elephant
18812,War Falcon
18813,War Flare
18814,War Horn
18815,War Mammoth
18816,War Oracle
18817,War Priest of Thune
18818,War Report
18819,War Screecher
18820,War Tax
18821,Warbreak Trumpeter
18822,Warbringer
18823,Warchanter of Mogis
18824,Warchief Giant
18825,Warclamp Mastiff
18826,Warcry Phoenix
18827,Ward of Bones
18828,Ward of Lights
18829,Ward of Piety
18830,Ward Sliver
18831,Warrant // Warden (Warden)
18832,Warden of Evos Isle
18833,Warden of Geometries
18834,Warden of the Beyond
18835,Warden of the Eye
18836,Warden of the First Tree
18837,Warden of the Wall
18838,Wardscale Crocodile
18839,Wardscale Dragon
18840,Warfire Javelineer
18841,Wargate
18842,Warkite Marauder
18843,Warleader's Helix
18844,Warlord's Axe
18845,Warlord's Fury
18846,Warmind Infantry
18847,Warmonger
18848,Warmonger Hellkite
18849,Warmonger's Chariot
18850,Warmth
18851,War-Name Aspirant
18852,Warning
18853,Warp Artifact
18854,Warp World
18855,Warpath
18856,Warpath Ghoul
18857,Warped Devotion
18858,Warped Landscape
18859,Warped Physique
18860,Warped Researcher
18861,Warping Wail
18862,Warping Wurm
18863,Warrant // Warden (Warrant)
18864,Warren Instigator
18865,Warren Pilferers
18866,Warren Weirding
18867,Warren-Scourge Elf
18868,Warrior Angel
18869,Warrior en-Kor
18870,Warrior's Charge
18871,Warrior's Honor
18872,Warriors' Lesson
18873,Warrior's Oath
18874,Warrior's Stand
18875,War's Toll
18876,War-Spike Changeling
18877,Warstorm Surge
18878,Warteye Witch
18879,Warthog
18880,War-Torch Goblin
18881,War-Wing Siren
18882,Wary Okapi
18883,Wash Out
18884,"Wasitora, Nekoru Queen"
18885,Wasp Lancer
18886,Wasp of the Bitter End
18887,Waste Away
18888,Waste Not
18889,Wasteland
18890,Wasteland Scorpion
18891,Wasteland Strangler
18892,Wasteland Viper
18893,Wastes
18894,Watchdog
18895,Watcher for Tomorrow
18896,Watcher in the Mist
18897,Watcher in the Web
18898,Watcher of the Roost
18899,Watcher Sliver
